20190400|35|M35|27/04/2019|27/04/2019|03|0001|2386|2389|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|420.00|0.00|0.00|0.00|0.00|0.00|420.00|PEN|1.000||||||||1|
20190400|36|M36|29/04/2019|29/04/2019|03|0001|2390|2391|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|100.00|0.00|0.00|0.00|0.00|0.00|100.00|PEN|1.000||||||||1|
20190400|37|M37|29/04/2019|29/04/2019|03|0001|2392||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||2|
20190400|38|M38|29/04/2019|29/04/2019|03|0001|2393||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|25.00|0.00|0.00|0.00|0.00|0.00|25.00|PEN|1.000||||||||1|
20190400|39|M39|30/04/2019|30/04/2019|03|0001|2394|2397|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|210.00|0.00|0.00|0.00|0.00|0.00|210.00|PEN|1.000||||||||1|
20190400|40|M40|02/04/2019|02/04/2019|03|0002|244||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|200.00|0.00|0.00|0.00|0.00|0.00|200.00|PEN|1.000||||||||1|
20190400|41|M41|04/04/2019|04/04/2019|03|0002|245||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|260.00|0.00|0.00|0.00|0.00|0.00|260.00|PEN|1.000||||||||1|
20190400|42|M42|05/04/2019|05/04/2019|03|0002|246||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|100.00|0.00|0.00|0.00|0.00|0.00|100.00|PEN|1.000||||||||1|
20190400|43|M43|06/04/2019|06/04/2019|03|0002|247||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|100.00|0.00|0.00|0.00|0.00|0.00|100.00|PEN|1.000||||||||1|
20190400|44|M44|08/04/2019|08/04/2019|03|0002|248||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|40.00|0.00|0.00|0.00|0.00|0.00|40.00|PEN|1.000||||||||1|
20190400|45|M45|10/04/2019|10/04/2019|03|0002|249||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|500.00|0.00|0.00|0.00|0.00|0.00|500.00|PEN|1.000||||||||1|
20190400|46|M46|11/04/2019|11/04/2019|03|0002|250||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|350.00|0.00|0.00|0.00|0.00|0.00|350.00|PEN|1.000||||||||1|
20190400|47|M47|13/04/2019|13/04/2019|03|0002|251||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|50.00|0.00|0.00|0.00|0.00|0.00|50.00|PEN|1.000||||||||1|
20190300|1|M1|02/03/2019|02/03/2019|01|0001|116||6|20600527283|CLAUDIO Y COMPAÑIA E.I.R.L.|0.00|0.00|0.00|0.00|0.00|400.00|0.00|0.00|0.00|0.00|0.00|400.00|PEN|1.000||||||||9|
20190300|2|M2|13/03/2019|13/03/2019|01|0001|117||6|20600249160|GROUP INVERSIONES J & JK E.I.R.L|0.00|0.00|0.00|0.00|0.00|450.00|0.00|0.00|0.00|0.00|0.00|450.00|PEN|1.000||||||||9|
20190300|3|M3|13/03/2019|13/03/2019|01|0001|118||6|20409000984|AGROINDUSTRIA ALTO AMAZONAS S.R.L.|0.00|0.00|0.00|0.00|0.00|790.00|0.00|0.00|0.00|0.00|0.00|790.00|PEN|1.000||||||||9|
20190300|4|M4|25/03/2019|25/03/2019|01|0001|119||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|5|M5|25/03/2019|25/03/2019|01|0001|120||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|6|M6|25/03/2019|25/03/2019|01|0001|121||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|7|M7|25/03/2019|25/03/2019|01|0001|122||6|20517182673|MAPFRE PERU S.A. ENTIDAD PRESTADORA DE SALUD|0.00|0.00|0.00|0.00|0.00|1300.00|0.00|0.00|0.00|0.00|0.00|1300.00|PEN|1.000||||||||8|
20190300|8|M8|28/03/2019|28/03/2019|01|0001|123||6|10056158877|CELIS CELIS JENNY|0.00|0.00|0.00|0.00|0.00|50.00|0.00|0.00|0.00|0.00|0.00|50.00|PEN|1.000||||||||8|
20190300|9|M9|01/03/2019|01/03/2019|03|0001|2193||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|50.00|0.00|0.00|0.00|0.00|0.00|50.00|PEN|1.000||||||||9|
20190300|10|M10|01/03/2019|01/03/2019|03|0001|2194||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|11|M11|01/03/2019|01/03/2019|03|0001|2195|2198|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|160.00|0.00|0.00|0.00|0.00|0.00|160.00|PEN|1.000||||||||9|
20190300|12|M12|02/03/2019|02/03/2019|03|0001|2199||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|1000.00|0.00|0.00|0.00|0.00|0.00|1000.00|PEN|1.000||||||||9|
20190300|13|M13|04/03/2019|04/03/2019|03|0001|2200|2203|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|170.00|0.00|0.00|0.00|0.00|0.00|170.00|PEN|1.000||||||||9|
20190300|14|M14|04/03/2019|04/03/2019|03|0001|2204||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|15|M15|04/03/2019|04/03/2019|03|0001|2205|2206|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|150.00|0.00|0.00|0.00|0.00|0.00|150.00|PEN|1.000||||||||9|
20190300|16|M16|05/03/2019|05/03/2019|03|0001|2207|2208|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|60.00|0.00|0.00|0.00|0.00|0.00|60.00|PEN|1.000||||||||9|
20190300|17|M17|05/03/2019|05/03/2019|03|0001|2209||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|18|M18|05/03/2019|05/03/2019|03|0001|2210||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|30.00|0.00|0.00|0.00|0.00|0.00|30.00|PEN|1.000||||||||9|
20190300|19|M19|06/03/2019|06/03/2019|03|0001|2211|2214|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|350.00|0.00|0.00|0.00|0.00|0.00|350.00|PEN|1.000||||||||9|
20190300|20|M20|07/03/2019|07/03/2019|03|0001|2215|2220|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|240.00|0.00|0.00|0.00|0.00|0.00|240.00|PEN|1.000||||||||9|
20190300|21|M21|08/03/2019|08/03/2019|03|0001|2221|2222|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|80.00|0.00|0.00|0.00|0.00|0.00|80.00|PEN|1.000||||||||9|
20190300|22|M22|09/03/2019|09/03/2019|03|0001|2223|2226|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|200.00|0.00|0.00|0.00|0.00|0.00|200.00|PEN|1.000||||||||9|
20190300|23|M23|11/03/2019|11/03/2019|03|0001|2227||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|24|M24|11/03/2019|11/03/2019|03|0001|2228|2232|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|270.00|0.00|0.00|0.00|0.00|0.00|270.00|PEN|1.000||||||||9|
20190300|25|M25|12/03/2019|12/03/2019|03|0001|2233||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|30.00|0.00|0.00|0.00|0.00|0.00|30.00|PEN|1.000||||||||9|
20190300|26|M26|13/03/2019|13/03/2019|03|0001|2234||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|990.00|0.00|0.00|0.00|0.00|0.00|990.00|PEN|1.000||||||||9|
20190300|27|M27|13/03/2019|13/03/2019|03|0001|2235||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|28|M28|13/03/2019|13/03/2019|03|0001|2236||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|200.00|0.00|0.00|0.00|0.00|0.00|200.00|PEN|1.000||||||||9|
20190300|29|M29|14/03/2019|14/03/2019|03|0001|2237|2239|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|545.00|0.00|0.00|0.00|0.00|0.00|545.00|PEN|1.000||||||||9|
20190300|30|M30|15/03/2019|15/03/2019|03|0001|2240|2241|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|45.00|0.00|0.00|0.00|0.00|0.00|45.00|PEN|1.000||||||||9|
20190300|31|M31|15/03/2019|15/03/2019|03|0001|2242||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|32|M32|16/03/2019|16/03/2019|03|0001|2243|2248|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|480.00|0.00|0.00|0.00|0.00|0.00|480.00|PEN|1.000||||||||9|
20190300|33|M33|18/03/2019|18/03/2019|03|0001|2249|2252|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|480.00|0.00|0.00|0.00|0.00|0.00|480.00|PEN|1.000||||||||9|
20190300|34|M34|18/03/2019|18/03/2019|03|0001|2253||1|00000000|ANULADO/BAJA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|PEN|1.000||||||||9|
20190300|35|M35|18/03/2019|18/03/2019|03|0001|2254||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|2000.00|0.00|0.00|0.00|0.00|0.00|2000.00|PEN|1.000||||||||9|
20190300|36|M36|18/03/2019|18/03/2019|03|0001|2255|2256|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|260.00|0.00|0.00|0.00|0.00|0.00|260.00|PEN|1.000||||||||9|
20190300|37|M37|19/03/2019|19/03/2019|03|0001|2257|2258|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|90.00|0.00|0.00|0.00|0.00|0.00|90.00|PEN|1.000||||||||9|
20190300|38|M38|20/03/2019|20/03/2019|03|0001|2259|2262|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|1060.00|0.00|0.00|0.00|0.00|0.00|1060.00|PEN|1.000||||||||9|
20190300|39|M39|21/03/2019|21/03/2019|03|0001|2263|2265|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|230.00|0.00|0.00|0.00|0.00|0.00|230.00|PEN|1.000||||||||9|
20190300|40|M40|22/03/2019|22/03/2019|03|0001|2266|2271|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|1540.00|0.00|0.00|0.00|0.00|0.00|1540.00|PEN|1.000||||||||9|
20190300|41|M41|23/03/2019|23/03/2019|03|0001|2272|2274|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|570.00|0.00|0.00|0.00|0.00|0.00|570.00|PEN|1.000||||||||9|
20190300|42|M42|23/03/2019|23/03/2019|03|0001|2275||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|2000.00|0.00|0.00|0.00|0.00|0.00|2000.00|PEN|1.000||||||||9|
20190300|43|M43|25/03/2019|25/03/2019|03|0001|2276|2279|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|120.00|0.00|0.00|0.00|0.00|0.00|120.00|PEN|1.000||||||||9|
20190300|44|M44|26/03/2019|26/03/2019|03|0001|2280|2282|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|590.00|0.00|0.00|0.00|0.00|0.00|590.00|PEN|1.000||||||||9|
20190300|45|M45|27/03/2019|27/03/2019|03|0001|2283|2285|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|590.00|0.00|0.00|0.00|0.00|0.00|590.00|PEN|1.000||||||||9|
20190300|46|M46|28/03/2019|28/03/2019|03|0001|2286|2288|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|220.00|0.00|0.00|0.00|0.00|0.00|220.00|PEN|1.000||||||||9|
20190300|47|M47|29/03/2019|29/03/2019|03|0001|2289|2294|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|390.00|0.00|0.00|0.00|0.00|0.00|390.00|PEN|1.000||||||||9|
20190300|48|M48|30/03/2019|30/03/2019|03|0001|2295|2299|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|1010.00|0.00|0.00|0.00|0.00|0.00|1010.00|PEN|1.000||||||||9|
20190300|49|M49|05/03/2019|05/03/2019|03|0002|234||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|40.00|0.00|0.00|0.00|0.00|0.00|40.00|PEN|1.000||||||||9|
20190300|50|M50|11/03/2019|11/03/2019|03|0002|235||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|80.00|0.00|0.00|0.00|0.00|0.00|80.00|PEN|1.000||||||||9|
20190300|51|M51|16/03/2019|16/03/2019|03|0002|236||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|150.00|0.00|0.00|0.00|0.00|0.00|150.00|PEN|1.000||||||||9|
20190300|52|M52|19/03/2019|19/03/2019|03|0002|237||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|200.00|0.00|0.00|0.00|0.00|0.00|200.00|PEN|1.000||||||||9|
20190300|53|M53|21/03/2019|21/03/2019|03|0002|238||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|450.00|0.00|0.00|0.00|0.00|0.00|450.00|PEN|1.000||||||||9|
20190300|54|M54|22/03/2019|22/03/2019|03|0002|239|240|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|120.00|0.00|0.00|0.00|0.00|0.00|120.00|PEN|1.000||||||||9|
20190300|55|M55|25/03/2019|25/03/2019|03|0002|241||1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|300.00|0.00|0.00|0.00|0.00|0.00|300.00|PEN|1.000||||||||9|
20190300|56|M56|30/03/2019|30/03/2019|03|0002|242|243|1|00000001|CLIENTES VARIOS|0.00|0.00|0.00|0.00|0.00|200.00|0.00|0.00|0.00|0.00|0.00|200.00|PEN|1.000||||||||9|
